station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CIC,1997-01-02 17:45,M,M,M,130.00,12.00,M,29.90,M,40.00,M,   ,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 021745Z 13012KT 40SM FEW020 BKN070 OVCC 150 A2990,M
CIC,1997-01-02 18:47,M,M,M,120.00,16.00,M,29.90,M,60.00,M,BKN,BKN,   ,   ,2000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KCIC 021847Z 12016KT 60SM BKN020 BKN200 A2990,M
CIC,1997-01-02 18:59,M,M,M,120.00,20.00,M,29.90,M,40.00,M,BKN,BKN,   ,   ,500.00,20000.00,M,M,M,M,M,M,M,M,M,M,KCIC 021859Z 12020KT 40SM BKN005 BKN200 A2990,M
CIC,1997-01-02 19:16,M,M,M,120.00,18.00,M,29.89,M,40.00,M,SCT,BKN,   ,   ,500.00,20000.00,M,M,M,M,M,M,M,M,M,M,KCIC 021916Z 12018KT 40SM SCT005 BKN200 A2989,M
CIC,1997-01-02 19:47,M,M,M,120.00,20.00,M,29.87,M,40.00,M,SCT,BKN,   ,   ,500.00,20000.00,M,M,M,M,M,M,M,M,M,M,KCIC 021947Z 12020KT 40SM SCT005 BKN200 A2987,M
CIC,1997-01-02 20:18,M,M,M,120.00,19.00,M,29.86,M,40.00,M,BKN,OVC,   ,   ,1200.00,20000.00,M,M,M,M,M,M,M,M,M,M,KCIC 022018Z 12019KT 40SM BKN012 OVC200 A2986,M
CIC,1997-01-02 20:55,M,M,M,120.00,22.00,M,29.86,M,40.00,M,BKN,OVC,   ,   ,1200.00,20000.00,M,M,M,M,M,M,M,M,M,M,KCIC 022055Z 12022KT 40SM BKN012 OVC200 A2986,M
CIC,1997-01-02 21:51,M,M,M,130.00,18.00,M,29.83,M,25.00,M,SCT,BKN,OVC,   ,1200.00,1600.00,15000.00,M,M,M,M,M,M,M,M,M,KCIC 022151Z 13018KT 25SM SCT012 BKN016 OVC150 A2983,M
CIC,1997-01-02 22:50,M,M,M,130.00,22.00,M,29.85,M,20.00,M,SCT,BKN,OVC,   ,1200.00,2000.00,15000.00,M,M,M,M,M,M,M,M,M,KCIC 022250Z 13022KT 20SM SCT012 BKN020 OVC150 A2985,M
CIC,1997-01-03 00:49,M,M,M,130.00,20.00,M,29.83,M,20.00,M,BKN,BKN,   ,   ,1000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KCIC 030049Z 13020KT 20SM BKN010 BKN200 A2983 RMK CIG RGD,M
CIC,1997-01-03 01:48,M,M,M,120.00,22.00,M,29.82,M,15.00,M,BKN,BKN,   ,   ,1200.00,2000.00,M,M,-RA,M,M,M,M,M,M,M,KCIC 030148Z 12022KT 15SM -RA BKN012 BKN020 A2982 RMK CIG RGD,M
CIC,1997-01-03 02:45,M,M,M,120.00,20.00,M,29.83,M,15.00,M,BKN,BKN,   ,   ,1200.00,20000.00,M,M,-SHRA,M,M,M,M,M,M,M,KCIC 030245Z 12020KT 15SM -SHRA BKN012 BKN200 A2983 RMK CIG RGD LAST,M
CIC,1997-01-03 14:48,M,M,M,50.00,4.00,M,30.04,M,40.00,M,SCT,   ,   ,   ,2500.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 031448Z 05004KT 40SM SCT025 A3004,M
CIC,1997-01-03 15:46,M,M,M,360.00,6.00,M,30.07,M,60.00,M,FEW,   ,   ,   ,1500.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 031546Z 36006KT 60SM FEW015 A3007,M
CIC,1997-01-03 16:49,M,M,M,350.00,11.00,M,30.11,M,80.00,M,FEW,   ,   ,   ,1500.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 031649Z 35011KT 80SM FEW015 A3011,M
CIC,1997-01-03 19:00,M,M,M,300.00,13.04,M,30.15,M,80.00,M,   ,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 031900Z 031855ZZ 30013KT 80SM FEW020 A3015,M
CIC,1997-01-03 19:47,M,M,M,300.00,14.00,M,30.14,M,80.00,M,FEW,   ,   ,   ,2000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 031947Z 30014KT 80SM FEW020 A3014,M
CIC,1997-01-03 20:47,M,M,M,300.00,13.00,M,30.12,M,80.00,M,FEW,   ,   ,   ,3000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 032047Z 30013KT 80SM FEW030 A3012,M
CIC,1997-01-03 21:45,M,M,M,310.00,10.00,M,31.10,M,80.00,M,FEW,   ,   ,   ,4500.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 032145Z 31010KT 80SM FEW045 A3110,M
CIC,1997-01-03 23:45,M,M,M,310.00,9.00,M,30.11,M,80.00,M,FEW,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 032345Z 31009KT 80SM FEW050 A3011,M
CIC,1997-01-04 00:49,M,M,M,310.00,8.00,M,30.11,M,80.00,M,FEW,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 040049Z 31008KT 80SM FEW050 A3011,M
CIC,1997-01-04 01:45,M,M,M,310.00,6.00,M,30.11,M,60.00,M,FEW,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 040145Z 31006KT 60SM FEW050 A3011,M
CIC,1997-01-04 02:45,M,M,M,10.00,5.00,M,30.13,M,30.00,M,FEW,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 040245Z 01005KT 30SM FEW050 A3013 RMK LAST,M
CIC,1997-01-04 14:53,M,M,M,310.00,5.00,M,30.16,M,30.00,M,SCT,BKN,   ,   ,15000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KCIC 041453Z 31005KT 30SM SCT150 BKN200 A3016,M
CIC,1997-01-04 15:49,M,M,M,0.00,0.00,M,30.16,M,80.00,M,SCT,OVC,   ,   ,15000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KCIC 041549Z 00000KT 80SM SCT150 OVC200 A3016,M
CIC,1997-01-04 16:45,M,M,M,0.00,0.00,M,30.17,M,80.00,M,SCT,OVC,   ,   ,15000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KCIC 041645Z 00000KT 80SM SCT150 OVC200 A3017,M
CIC,1997-01-04 18:51,M,M,M,0.00,0.00,M,30.20,M,80.00,M,FEW,OVC,   ,   ,4000.00,15000.00,M,M,M,M,M,M,M,M,M,M,KCIC 041851Z 00000KT 80SM FEW040 OVC150 A3020,M
CIC,1997-01-04 19:45,M,M,M,0.00,0.00,M,30.18,M,85.00,M,FEW,OVC,   ,   ,4000.00,15000.00,M,M,M,M,M,M,M,M,M,M,KCIC 041945Z 00000KT 85SM FEW040 OVC150 A3018,M
CIC,1997-01-04 21:48,M,M,M,0.00,0.00,M,30.13,M,80.00,M,FEW,OVC,   ,   ,4000.00,15000.00,M,M,M,M,M,M,M,M,M,M,KCIC 042148Z 00000KT 80SM FEW040 OVC150 A3013,M
CIC,1997-01-04 23:53,M,M,M,300.00,5.00,M,30.12,M,80.00,M,FEW,OVC,   ,   ,3000.00,10000.00,M,M,M,M,M,M,M,M,M,M,KCIC 042353Z 30005KT 80SM FEW030 OVC100 A3012,M
CIC,1997-01-05 00:45,M,M,M,300.00,6.00,M,30.12,M,80.00,M,FEW,OVC,   ,   ,3000.00,9000.00,M,M,M,M,M,M,M,M,M,M,KCIC 050045Z 30006KT 80SM FEW030 OVC090 A3012,M
CIC,1997-01-05 02:45,M,M,M,0.00,0.00,M,30.12,M,30.00,M,OVC,   ,   ,   ,9000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 050245Z 00000KT 30SM OVC090 A3012,M
CIC,1997-01-05 14:50,M,M,M,310.00,7.00,M,30.16,M,40.00,M,FEW,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 051450Z 31007KT 40SM FEW050 A3016,M
CIC,1997-01-05 15:45,M,M,M,330.00,7.00,M,30.18,M,80.00,M,FEW,   ,   ,   ,3000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 051545Z 33007KT 80SM FEW030 A3018,M
CIC,1997-01-05 16:45,M,M,M,330.00,10.00,M,30.19,M,80.00,M,FEW,   ,   ,   ,3000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 051645Z 33010KT 80SM FEW030 A3019,M
CIC,1997-01-05 17:47,M,M,M,310.00,17.00,M,30.20,M,80.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 051747Z 31017KT 80SM SKC A3020,M
CIC,1997-01-05 18:49,M,M,M,300.00,23.00,M,30.21,M,80.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 051849Z 30023KT 80SM SKC A3021,M
CIC,1997-01-05 19:46,M,M,M,300.00,24.00,M,30.19,M,80.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 051946Z 30024KT 80SM SKC A3019,M
CIC,1997-01-05 20:46,M,M,M,300.00,22.00,M,30.18,M,80.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 052046Z 30022KT 80SM SKC A3018,M
CIC,1997-01-05 21:45,M,M,M,310.00,27.00,M,30.18,M,80.00,M,FEW,   ,   ,   ,4000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 052145Z 31027KT 80SM FEW040 A3018,M
CIC,1997-01-05 22:51,M,M,M,340.00,11.00,M,30.21,M,80.00,M,FEW,   ,   ,   ,4000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 052251Z 34011KT 80SM FEW040 A3021,M
CIC,1997-01-05 23:46,M,M,M,360.00,11.00,M,30.23,M,80.00,M,FEW,   ,   ,   ,4000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 052346Z 36011KT 80SM FEW040 A3023,M
CIC,1997-01-06 01:47,M,M,M,330.00,10.00,M,30.29,M,80.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 060147Z 33010KT 80SM SKC A3029,M
CIC,1997-01-06 02:46,M,M,M,320.00,10.00,M,30.32,M,80.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 060246Z 32010KT 80SM SKC A3032,M
CIC,1997-01-06 14:50,M,M,M,310.00,4.00,M,30.48,M,40.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 061450Z 31004KT 40SM SKC A3048,M
CIC,1997-01-06 15:45,M,M,M,0.00,0.00,M,30.48,M,80.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 061545Z 00000KT 80SM SKC A3048,M
CIC,1997-01-06 16:46,M,M,M,0.00,0.00,M,30.48,M,80.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 061646Z 00000KT 80SM SKC A3048,M
CIC,1997-01-06 17:45,M,M,M,320.00,9.00,M,30.49,M,80.00,M,FEW,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 061745Z 32009KT 80SM FEW100 A3049,M
CIC,1997-01-06 18:45,M,M,M,300.00,13.00,M,30.48,M,80.00,M,FEW,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 061845Z 30013KT 80SM FEW100 A3048,M
CIC,1997-01-06 19:52,M,M,M,300.00,12.00,M,30.45,M,80.00,M,FEW,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 061952Z 30012KT 80SM FEW100 A3045,M
CIC,1997-01-06 20:46,53.60,30.20,40.54,300.00,15.00,M,30.36,M,40.00,M,SCT,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,53.60,KCIC 062046Z 30015KT 40SM SCT200 12/-01 A3036,M
CIC,1997-01-06 21:45,M,M,M,310.00,10.00,M,30.39,M,80.00,M,FEW,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 062145Z 31010KT 80SM FEW200 A3039,M
CIC,1997-01-06 22:46,M,M,M,290.00,13.00,M,30.38,M,80.00,M,FEW,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 062246Z 29013KT 80SM FEW200 A3038,M
CIC,1997-01-06 23:48,M,M,M,290.00,7.00,M,30.38,M,80.00,M,FEW,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 062348Z 29007KT 80SM FEW200 A3038,M
CIC,1997-01-07 00:46,M,M,M,310.00,7.00,M,30.38,M,80.00,M,FEW,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 070046Z 31007KT 80SM FEW200 A3038,M
CIC,1997-01-07 01:49,M,M,M,360.00,4.00,M,30.37,M,80.00,M,FEW,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 070149Z 36004KT 80SM FEW200 A3037,M
CIC,1997-01-07 14:50,M,M,M,340.00,4.00,M,30.32,M,40.00,M,SCT,   ,   ,   ,15000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 071450Z 34004KT 40SM SCT150 A3032,M
CIC,1997-01-07 15:49,M,M,M,320.00,6.00,M,30.33,M,80.00,M,SCT,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 071549Z 32006KT 80SM SCT200 A3033,M
CIC,1997-01-07 18:47,M,M,M,310.00,14.00,M,30.34,M,80.00,M,SCT,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 071847Z 31014KT 80SM SCT200 A3034,M
CIC,1997-01-07 19:48,M,M,M,310.00,12.00,M,30.33,M,80.00,M,SCT,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 071948Z 31012KT 80SM SCT200 A3033,M
CIC,1997-01-07 20:52,M,M,M,310.00,11.00,M,30.28,M,80.00,M,SCT,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 072052Z 31011KT 80SM SCT200 A3028,M
CIC,1997-01-07 21:46,M,M,M,300.00,11.00,M,30.28,M,80.00,M,FEW,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 072146Z 30011KT 80SM FEW200 A3028,M
CIC,1997-01-07 22:48,M,M,M,320.00,10.00,M,30.26,M,80.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 072248Z 32010KT 80SM SKC A3026,M
CIC,1997-01-07 23:45,M,M,M,330.00,9.00,M,30.25,M,80.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 072345Z 33009KT 80SM SKC A3025,M
CIC,1997-01-08 00:51,M,M,M,330.00,7.00,M,30.25,M,80.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 080051Z 33007KT 80SM SKC A3025,M
CIC,1997-01-08 01:46,M,M,M,330.00,4.00,M,30.25,M,60.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 080146Z 33004KT 60SM SKC A3025,M
CIC,1997-01-08 02:47,M,M,M,0.00,0.00,M,30.26,M,30.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 080247Z 00000KT 30SM SKC A3026 RMK LAST,M
CIC,1997-01-08 14:46,M,M,M,40.00,5.00,M,30.29,M,20.00,M,SCT,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 081446Z 04005KT 20SM SCT200 A3029,M
CIC,1997-01-08 16:46,M,M,M,90.00,70.00,M,30.31,M,20.00,M,OVC,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 081646Z 09070KT 20SM OVC200 A3031,M
CIC,1997-01-08 17:46,M,M,M,120.00,10.00,M,30.33,M,20.00,M,OVC,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 081746Z 12010KT 20SM OVC200 A3033,M
CIC,1997-01-08 18:46,M,M,M,120.00,9.00,M,30.34,M,15.00,M,OVC,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 081846Z 12009KT 15SM OVC200 A3034,M
CIC,1997-01-08 19:49,M,M,M,120.00,7.00,M,30.31,M,10.00,M,OVC,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 081949Z 12007KT 10SM OVC200 3031 RMK HAZY,M
CIC,1997-01-08 20:47,M,M,M,140.00,6.00,M,30.28,M,10.00,M,OVC,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 082047Z 14006KT 10SM OVC200 A3028,M
CIC,1997-01-08 21:47,M,M,M,0.00,0.00,M,30.27,M,10.00,M,OVC,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 082147Z 00000KT 10SM OVC200 A3027 RMK HAZY,M
CIC,1997-01-08 22:45,M,M,M,0.00,0.00,M,30.27,M,10.00,M,OVC,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 082245Z 00000KT 10SM OVC200 A3027 RMK HZ,M
CIC,1997-01-09 00:47,M,M,M,130.00,6.00,M,30.27,M,10.00,M,   ,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KCIC 090047Z 13006KT 10SM FEW070 BKN200 A3027 RM HAZY,M
CIC,1997-01-09 01:45,M,M,M,0.00,0.00,M,30.29,M,10.00,M,FEW,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 090145Z 00000KT 10SM FEW070 A3029 RMK HAZY,M
CIC,1997-01-09 02:48,M,M,M,0.00,0.00,M,30.29,M,10.00,M,FEW,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 090248Z 00000KT 10SM FEW070 A3029 RMK HAZY LAST,M
CIC,1997-01-09 14:53,M,M,M,0.00,0.00,M,30.32,M,10.00,M,SCT,   ,   ,   ,15000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 091453Z 00000KT 10SM SCT150 A3032,M
CIC,1997-01-09 15:47,M,M,M,150.00,4.00,M,30.33,M,7.00,M,SCT,   ,   ,   ,15000.00,M,M,M,M,M,M,M,M,M,M,M,KCIC 091547Z 15004KT 7SM SCT150 A3033,M
CIC,1997-01-09 17:47,M,M,M,150.00,5.00,M,30.35,M,4.00,M,BKN,   ,   ,   ,15000.00,M,M,M,HZ,M,M,M,M,M,M,M,KCIC 091747Z 15005KT 4SM HZ BKN150 A3035,M
CIC,1997-01-09 18:55,M,M,M,130.00,4.00,M,30.36,M,4.00,M,BKN,   ,   ,   ,15000.00,M,M,M,HZ,M,M,M,M,M,M,M,KCIC 091855Z 13004KT 4SM HZ BKN150 A3036,M
CIC,1997-01-09 20:46,M,M,M,240.00,6.00,M,30.30,M,4.00,M,OVC,   ,   ,   ,15000.00,M,M,M,HZ,M,M,M,M,M,M,M,KCIC 092046Z 24006KT 4SM HZ OVC150 A3030,M
CIC,1997-01-09 23:51,M,M,M,190.00,8.00,M,30.28,M,4.00,M,OVC,   ,   ,   ,15000.00,M,M,M,HZ,M,M,M,M,M,M,M,KCIC 092351Z 19008KT 4SM HZ OVC150 A3028,M
